"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"25-34 years"	"25-34"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	"2018"	"2018"	Suppressed	45697774	Suppressed
	"25-34 years"	"25-34"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	"2019"	"2019"	Suppressed	45940321	Suppressed
	"25-34 years"	"25-34"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	"2020"	"2020"	Suppressed	46069646	Suppressed
	"25-34 years"	"25-34"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	"2021 (provisional)"	"2021"	10	46069646	Unreliable
	"25-34 years"	"25-34"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"2018"	"2018"	Suppressed	45697774	Suppressed
	"25-34 years"	"25-34"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"2019"	"2019"	19	45940321	Unreliable
	"25-34 years"	"25-34"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"2020"	"2020"	10	46069646	Unreliable
	"25-34 years"	"25-34"	"Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)"	"GR113-099"	"2021 (provisional)"	"2021"	14	46069646	Unreliable
	"25-34 years"	"25-34"	"Renal failure (N17-N19)"	"GR113-100"	"2018"	"2018"	249	45697774	5.448843088
	"25-34 years"	"25-34"	"Renal failure (N17-N19)"	"GR113-100"	"2019"	"2019"	279	45940321	6.073096442
	"25-34 years"	"25-34"	"Renal failure (N17-N19)"	"GR113-100"	"2020"	"2020"	304	46069646	6.598704926
	"25-34 years"	"25-34"	"Renal failure (N17-N19)"	"GR113-100"	"2021 (provisional)"	"2021"	342	46069646	7.423543042
	"25-34 years"	"25-34"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2018"	"2018"	Suppressed	45697774	Suppressed
	"25-34 years"	"25-34"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2019"	"2019"	Suppressed	45940321	Suppressed
	"25-34 years"	"25-34"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2020"	"2020"	Suppressed	46069646	Suppressed
	"25-34 years"	"25-34"	"Other disorders of kidney (N25,N27)"	"GR113-101"	"2021 (provisional)"	"2021"	Suppressed	46069646	Suppressed
	"25-34 years"	"25-34"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2018"	"2018"	13	45697774	Unreliable
	"25-34 years"	"25-34"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2019"	"2019"	14	45940321	Unreliable
	"25-34 years"	"25-34"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2020"	"2020"	22	46069646	0.477537857
	"25-34 years"	"25-34"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	"2021 (provisional)"	"2021"	12	46069646	Unreliable
	"25-34 years"	"25-34"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2018"	"2018"	Suppressed	45697774	Suppressed
	"25-34 years"	"25-34"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2019"	"2019"	Suppressed	45940321	Suppressed
	"25-34 years"	"25-34"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2020"	"2020"	Suppressed	46069646	Suppressed
	"25-34 years"	"25-34"	"#Hyperplasia of prostate (N40)"	"GR113-103"	"2021 (provisional)"	"2021"	Suppressed	46069646	Suppressed
	"25-34 years"	"25-34"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	"2018"	"2018"	Suppressed	45697774	Suppressed
	"25-34 years"	"25-34"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	"2019"	"2019"	Suppressed	45940321	Suppressed
	"25-34 years"	"25-34"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	"2020"	"2020"	Suppressed	46069646	Suppressed
	"25-34 years"	"25-34"	"#Inflammatory diseases of female pelvic organs (N70-N76)"	"GR113-104"	"2021 (provisional)"	"2021"	Suppressed	46069646	Suppressed
	"25-34 years"	"25-34"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	"2018"	"2018"	421	45697774	9.212702571
	"25-34 years"	"25-34"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	"2019"	"2019"	532	45940321	11.580241244
	"25-34 years"	"25-34"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	"2020"	"2020"	594	46069646	12.893522125
	"25-34 years"	"25-34"	"#Pregnancy, childbirth and the puerperium (O00-O99)"	"GR113-105"	"2021 (provisional)"	"2021"	772	46069646	16.757237510
	"25-34 years"	"25-34"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	"2018"	"2018"	10	45697774	Unreliable
	"25-34 years"	"25-34"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	"2019"	"2019"	13	45940321	Unreliable
	"25-34 years"	"25-34"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	"2020"	"2020"	Suppressed	46069646	Suppressed
	"25-34 years"	"25-34"	"Pregnancy with abortive outcome (O00-O07)"	"GR113-106"	"2021 (provisional)"	"2021"	22	46069646	0.477537857
	"25-34 years"	"25-34"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	"2018"	"2018"	411	45697774	8.993873531
	"25-34 years"	"25-34"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	"2019"	"2019"	519	45940321	11.297265424
	"25-34 years"	"25-34"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	"2020"	"2020"	585	46069646	12.698165729
	"25-34 years"	"25-34"	"Other complications of pregnancy, childbirth and the puerperium (O10-O99)"	"GR113-107"	"2021 (provisional)"	"2021"	750	46069646	16.279699653
	"25-34 years"	"25-34"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2018"	"2018"	16	45697774	Unreliable
	"25-34 years"	"25-34"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2019"	"2019"	Suppressed	45940321	Suppressed
	"25-34 years"	"25-34"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2020"	"2020"	Suppressed	46069646	Suppressed
	"25-34 years"	"25-34"	"#Certain conditions originating in the perinatal period (P00-P96)"	"GR113-108"	"2021 (provisional)"	"2021"	Suppressed	46069646	Suppressed
	"25-34 years"	"25-34"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2018"	"2018"	455	45697774	9.956721306
	"25-34 years"	"25-34"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2019"	"2019"	396	45940321	8.619878821
	"25-34 years"	"25-34"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2020"	"2020"	450	46069646	9.767819792
	"25-34 years"	"25-34"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	"2021 (provisional)"	"2021"	458	46069646	9.941469921
	"25-34 years"	"25-34"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2018"	"2018"	1142	45697774	24.990276332
	"25-34 years"	"25-34"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2019"	"2019"	1154	45940321	25.119545856
	"25-34 years"	"25-34"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2020"	"2020"	1360	46069646	29.520522037
	"25-34 years"	"25-34"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	"2021 (provisional)"	"2021"	1374	46069646	29.824409764
	"25-34 years"	"25-34"	"All other diseases (Residual) "	"GR113-111"	"2018"	"2018"	4488	45697774	98.210473009
	"25-34 years"	"25-34"	"All other diseases (Residual) "	"GR113-111"	"2019"	"2019"	4611	45940321	100.369346570
	"25-34 years"	"25-34"	"All other diseases (Residual) "	"GR113-111"	"2020"	"2020"	5536	46069646	120.165889705
	"25-34 years"	"25-34"	"All other diseases (Residual) "	"GR113-111"	"2021 (provisional)"	"2021"	5711	46069646	123.964486291
	"25-34 years"	"25-34"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2018"	"2018"	24614	45697774	538.625798272
	"25-34 years"	"25-34"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2019"	"2019"	24516	45940321	533.648861531
	"25-34 years"	"25-34"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2020"	"2020"	31315	46069646	679.731726178
	"25-34 years"	"25-34"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	"2021 (provisional)"	"2021"	34479	46069646	748.410352448
	"25-34 years"	"25-34"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2018"	"2018"	7418	45697774	162.327381636
	"25-34 years"	"25-34"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2019"	"2019"	7190	45940321	156.507395758
	"25-34 years"	"25-34"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2020"	"2020"	8460	46069646	183.635012086
	"25-34 years"	"25-34"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	"2021 (provisional)"	"2021"	9240	46069646	200.565899725
	"25-34 years"	"25-34"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2018"	"2018"	7062	45697774	154.537067823
	"25-34 years"	"25-34"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2019"	"2019"	6807	45940321	148.170492757
	"25-34 years"	"25-34"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2020"	"2020"	8117	46069646	176.189762778
	"25-34 years"	"25-34"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	"2021 (provisional)"	"2021"	8898	46069646	193.142356683
	"25-34 years"	"25-34"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2018"	"2018"	160	45697774	3.501264635
	"25-34 years"	"25-34"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2019"	"2019"	173	45940321	3.765755141
	"25-34 years"	"25-34"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2020"	"2020"	154	46069646	3.342764995
	"25-34 years"	"25-34"	"Other land transport accidents (V01,V05-V06,V09.1,V09.3-V09.9,V10-V11,V15-V18,V19.3,V19.8-V19.9,V80.0-V80.2,V80.6-V80.9,V81.2-V81.9,V82.2-V82.9,V87.9,V88.9,V89.1,V89.3,V89.9)"	"GR113-115"	"2021 (provisional)"	"2021"	169	46069646	3.668358989
	"25-34 years"	"25-34"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2018"	"2018"	196	45697774	4.289049178
	"25-34 years"	"25-34"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2019"	"2019"	210	45940321	4.571147859
	"25-34 years"	"25-34"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2020"	"2020"	189	46069646	4.102484313
	"25-34 years"	"25-34"	"Water, air and space, and other and unspecified transport accidents and their sequelae (V90-V99,Y85)"	"GR113-116"	"2021 (provisional)"	"2021"	173	46069646	3.755184053
	"25-34 years"	"25-34"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2018"	"2018"	17196	45697774	376.298416636
	"25-34 years"	"25-34"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2019"	"2019"	17326	45940321	377.141465772
	"25-34 years"	"25-34"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2020"	"2020"	22855	46069646	496.096714092
	"25-34 years"	"25-34"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	"2021 (provisional)"	"2021"	25239	46069646	547.844452723
	"25-34 years"	"25-34"	"Falls (W00-W19)"	"GR113-118"	"2018"	"2018"	345	45697774	7.549601869
	"25-34 years"	"25-34"	"Falls (W00-W19)"	"GR113-118"	"2019"	"2019"	330	45940321	7.183232350
	"25-34 years"	"25-34"	"Falls (W00-W19)"	"GR113-118"	"2020"	"2020"	359	46069646	7.792549567
	"25-34 years"	"25-34"	"Falls (W00-W19)"	"GR113-118"	"2021 (provisional)"	"2021"	404	46069646	8.769331546
	"25-34 years"	"25-34"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2018"	"2018"	79	45697774	1.728749414
	"25-34 years"	"25-34"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2019"	"2019"	74	45940321	1.610785436
	"25-34 years"	"25-34"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2020"	"2020"	92	46069646	1.996976491
	"25-34 years"	"25-34"	"Accidental discharge of firearms (W32-W34)"	"GR113-119"	"2021 (provisional)"	"2021"	82	46069646	1.779913829
	"25-34 years"	"25-34"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2018"	"2018"	482	45697774	10.547559713
	"25-34 years"	"25-34"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2019"	"2019"	451	45940321	9.817084212
	"25-34 years"	"25-34"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2020"	"2020"	557	46069646	12.090390276
	"25-34 years"	"25-34"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	"2021 (provisional)"	"2021"	562	46069646	12.198921607
	"25-34 years"	"25-34"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2018"	"2018"	161	45697774	3.523147539
	"25-34 years"	"25-34"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2019"	"2019"	154	45940321	3.352175097
	"25-34 years"	"25-34"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2020"	"2020"	158	46069646	3.429590060
	"25-34 years"	"25-34"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	"2021 (provisional)"	"2021"	187	46069646	4.059071780
	"25-34 years"	"25-34"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2018"	"2018"	15353	45697774	335.968224623
	"25-34 years"	"25-34"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2019"	"2019"	15595	45940321	339.462146989
	"25-34 years"	"25-34"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2020"	"2020"	20938	46069646	454.485801779
	"25-34 years"	"25-34"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	"2021 (provisional)"	"2021"	23181	46069646	503.172956875
	"25-34 years"	"25-34"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2018"	"2018"	776	45697774	16.981133479
	"25-34 years"	"25-34"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2019"	"2019"	722	45940321	15.716041688
	"25-34 years"	"25-34"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2020"	"2020"	751	46069646	16.301405919
	"25-34 years"	"25-34"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	"2021 (provisional)"	"2021"	823	46069646	17.864257086
	"25-34 years"	"25-34"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2018"	"2018"	8020	45697774	175.500889825
	"25-34 years"	"25-34"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2019"	"2019"	8059	45940321	175.423240948
	"25-34 years"	"25-34"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2020"	"2020"	8454	46069646	183.504774489
	"25-34 years"	"25-34"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	"2021 (provisional)"	"2021"	8840	46069646	191.883393243
	"25-34 years"	"25-34"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2018"	"2018"	3429	45697774	75.036477707
	"25-34 years"	"25-34"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2019"	"2019"	3507	45940321	76.338169252
	"25-34 years"	"25-34"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2020"	"2020"	3901	46069646	84.676144462
	"25-34 years"	"25-34"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	"2021 (provisional)"	"2021"	4219	46069646	91.578737115
	"25-34 years"	"25-34"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2018"	"2018"	4591	45697774	100.464412118
	"25-34 years"	"25-34"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2019"	"2019"	4552	45940321	99.085071696
	"25-34 years"	"25-34"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2020"	"2020"	4553	46069646	98.828630027
	"25-34 years"	"25-34"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	"2021 (provisional)"	"2021"	4621	46069646	100.304656129
	"25-34 years"	"25-34"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2018"	"2018"	5234	45697774	114.535119369
	"25-34 years"	"25-34"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2019"	"2019"	5341	45940321	116.259527225
	"25-34 years"	"25-34"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2020"	"2020"	7125	46069646	154.657146703
	"25-34 years"	"25-34"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	"2021 (provisional)"	"2021"	7565	46069646	164.207903833
	"25-34 years"	"25-34"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2018"	"2018"	4348	45697774	95.146866453
	"25-34 years"	"25-34"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2019"	"2019"	4498	45940321	97.909633675
	"25-34 years"	"25-34"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2020"	"2020"	6158	46069646	133.667187284
	"25-34 years"	"25-34"	"Assault (homicide) by discharge of firearms (*U01.4,X93-X95)"	"GR113-128"	"2021 (provisional)"	"2021"	6676	46069646	144.911033178
	"25-34 years"	"25-34"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2018"	"2018"	886	45697774	19.388252916
	"25-34 years"	"25-34"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2019"	"2019"	843	45940321	18.349893550
	"25-34 years"	"25-34"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2020"	"2020"	967	46069646	20.989959419
	"25-34 years"	"25-34"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	"2021 (provisional)"	"2021"	889	46069646	19.296870655
	"25-34 years"	"25-34"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2018"	"2018"	179	45697774	3.917039810
	"25-34 years"	"25-34"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2019"	"2019"	207	45940321	4.505845747
	"25-34 years"	"25-34"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2020"	"2020"	255	46069646	5.535097882
	"25-34 years"	"25-34"	"#Legal intervention (Y35,Y89.0)"	"GR113-130"	"2021 (provisional)"	"2021"	243	46069646	5.274622688
	"25-34 years"	"25-34"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2018"	"2018"	1128	45697774	24.683915676
	"25-34 years"	"25-34"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2019"	"2019"	1069	45940321	23.269319342
	"25-34 years"	"25-34"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2020"	"2020"	1175	46069646	25.504862790
	"25-34 years"	"25-34"	"Events of undetermined intent (Y10-Y34,Y87.2,Y89.9)"	"GR113-131"	"2021 (provisional)"	"2021"	1206	46069646	26.177757042
	"25-34 years"	"25-34"	"Discharge of firearms, undetermined intent (Y22-Y24)"	"GR113-132"	"2018"	"2018"	84	45697774	1.838163933
