"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"35-44 years"	"35-44"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"2020"	"2020"	839	23794741	35.259892091
	"35-44 years"	"35-44"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	"2021 (provisional)"	"2021"	937	23794741	39.378449213
	"35-44 years"	"35-44"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"2018"	"2018"	119	23386184	5.088474460
	"35-44 years"	"35-44"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"2019"	"2019"	129	23562435	5.474816164
	"35-44 years"	"35-44"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"2020"	"2020"	144	23794741	6.051757403
	"35-44 years"	"35-44"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	"2021 (provisional)"	"2021"	132	23794741	5.547444286
	"35-44 years"	"35-44"	"#Anemias (D50-D64)"	"GR113-045"	"2018"	"2018"	38	23386184	1.624891004
	"35-44 years"	"35-44"	"#Anemias (D50-D64)"	"GR113-045"	"2019"	"2019"	39	23562435	1.655176980
	"35-44 years"	"35-44"	"#Anemias (D50-D64)"	"GR113-045"	"2020"	"2020"	33	23794741	1.386861072
	"35-44 years"	"35-44"	"#Anemias (D50-D64)"	"GR113-045"	"2021 (provisional)"	"2021"	34	23794741	1.428887165
	"35-44 years"	"35-44"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"2018"	"2018"	1124	23386184	48.062565487
	"35-44 years"	"35-44"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"2019"	"2019"	1103	23562435	46.811800224
	"35-44 years"	"35-44"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"2020"	"2020"	1328	23794741	55.810651606
	"35-44 years"	"35-44"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	"2021 (provisional)"	"2021"	1386	23794741	58.248165004
	"35-44 years"	"35-44"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2018"	"2018"	48	23386184	2.052493900
	"35-44 years"	"35-44"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2019"	"2019"	45	23562435	1.909819592
	"35-44 years"	"35-44"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2020"	"2020"	54	23794741	2.269409026
	"35-44 years"	"35-44"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	"2021 (provisional)"	"2021"	65	23794741	2.731696050
	"35-44 years"	"35-44"	"Malnutrition (E40-E46)"	"GR113-048"	"2018"	"2018"	42	23386184	1.795932162
	"35-44 years"	"35-44"	"Malnutrition (E40-E46)"	"GR113-048"	"2019"	"2019"	44	23562435	1.867379157
	"35-44 years"	"35-44"	"Malnutrition (E40-E46)"	"GR113-048"	"2020"	"2020"	49	23794741	2.059278561
	"35-44 years"	"35-44"	"Malnutrition (E40-E46)"	"GR113-048"	"2021 (provisional)"	"2021"	60	23794741	2.521565585
	"35-44 years"	"35-44"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"2018"	"2018"	Suppressed	23386184	Suppressed
	"35-44 years"	"35-44"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"2019"	"2019"	Suppressed	23562435	Suppressed
	"35-44 years"	"35-44"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"2020"	"2020"	Suppressed	23794741	Suppressed
	"35-44 years"	"35-44"	"Other nutritional deficiencies (E50-E64)"	"GR113-049"	"2021 (provisional)"	"2021"	Suppressed	23794741	Suppressed
	"35-44 years"	"35-44"	"#Meningitis (G00,G03)"	"GR113-050"	"2018"	"2018"	20	23386184	0.855205792
	"35-44 years"	"35-44"	"#Meningitis (G00,G03)"	"GR113-050"	"2019"	"2019"	24	23562435	1.018570449
	"35-44 years"	"35-44"	"#Meningitis (G00,G03)"	"GR113-050"	"2020"	"2020"	15	23794741	Unreliable
	"35-44 years"	"35-44"	"#Meningitis (G00,G03)"	"GR113-050"	"2021 (provisional)"	"2021"	18	23794741	Unreliable
	"35-44 years"	"35-44"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2018"	"2018"	10	23386184	Unreliable
	"35-44 years"	"35-44"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2019"	"2019"	Suppressed	23562435	Suppressed
	"35-44 years"	"35-44"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2020"	"2020"	Suppressed	23794741	Suppressed
	"35-44 years"	"35-44"	"#Parkinson disease (G20-G21)"	"GR113-051"	"2021 (provisional)"	"2021"	Suppressed	23794741	Suppressed
	"35-44 years"	"35-44"	"#Alzheimer disease (G30)"	"GR113-052"	"2018"	"2018"	Suppressed	23386184	Suppressed
	"35-44 years"	"35-44"	"#Alzheimer disease (G30)"	"GR113-052"	"2019"	"2019"	Suppressed	23562435	Suppressed
	"35-44 years"	"35-44"	"#Alzheimer disease (G30)"	"GR113-052"	"2020"	"2020"	Suppressed	23794741	Suppressed
	"35-44 years"	"35-44"	"#Alzheimer disease (G30)"	"GR113-052"	"2021 (provisional)"	"2021"	10	23794741	Unreliable
	"35-44 years"	"35-44"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2018"	"2018"	6989	23386184	298.851663871
	"35-44 years"	"35-44"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2019"	"2019"	6833	23562435	289.995494948
	"35-44 years"	"35-44"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2020"	"2020"	7880	23794741	331.165613444
	"35-44 years"	"35-44"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	"2021 (provisional)"	"2021"	8309	23794741	349.194807374
	"35-44 years"	"35-44"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2018"	"2018"	5790	23386184	247.582076665
	"35-44 years"	"35-44"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2019"	"2019"	5601	23562435	237.708878560
	"35-44 years"	"35-44"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2020"	"2020"	6488	23794741	272.665291881
	"35-44 years"	"35-44"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	"2021 (provisional)"	"2021"	6805	23794741	285.987563386
	"35-44 years"	"35-44"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2018"	"2018"	55	23386184	2.351815927
	"35-44 years"	"35-44"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2019"	"2019"	62	23562435	2.631306993
	"35-44 years"	"35-44"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2020"	"2020"	71	23794741	2.983852608
	"35-44 years"	"35-44"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	"2021 (provisional)"	"2021"	73	23794741	3.067904795
	"35-44 years"	"35-44"	"Hypertensive heart disease (I11)"	"GR113-056"	"2018"	"2018"	801	23386184	34.250991953
	"35-44 years"	"35-44"	"Hypertensive heart disease (I11)"	"GR113-056"	"2019"	"2019"	818	23562435	34.716276140
	"35-44 years"	"35-44"	"Hypertensive heart disease (I11)"	"GR113-056"	"2020"	"2020"	955	23794741	40.134918888
	"35-44 years"	"35-44"	"Hypertensive heart disease (I11)"	"GR113-056"	"2021 (provisional)"	"2021"	983	23794741	41.311649494
	"35-44 years"	"35-44"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"2018"	"2018"	33	23386184	1.411089556
	"35-44 years"	"35-44"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"2019"	"2019"	35	23562435	1.485415238
	"35-44 years"	"35-44"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"2020"	"2020"	33	23794741	1.386861072
	"35-44 years"	"35-44"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	"2021 (provisional)"	"2021"	33	23794741	1.386861072
	"35-44 years"	"35-44"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2018"	"2018"	2700	23386184	115.452781865
	"35-44 years"	"35-44"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2019"	"2019"	2559	23562435	108.605074136
	"35-44 years"	"35-44"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2020"	"2020"	2928	23794741	123.052400528
	"35-44 years"	"35-44"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	"2021 (provisional)"	"2021"	2996	23794741	125.910174857
	"35-44 years"	"35-44"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2018"	"2018"	1096	23386184	46.865277379
	"35-44 years"	"35-44"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2019"	"2019"	986	23562435	41.846269284
	"35-44 years"	"35-44"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2020"	"2020"	1161	23794741	48.792294062
	"35-44 years"	"35-44"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	"2021 (provisional)"	"2021"	1170	23794741	49.170528900
	"35-44 years"	"35-44"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2018"	"2018"	26	23386184	1.111767529
	"35-44 years"	"35-44"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2019"	"2019"	43	23562435	1.824938721
	"35-44 years"	"35-44"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2020"	"2020"	47	23794741	1.975226375
	"35-44 years"	"35-44"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	"2021 (provisional)"	"2021"	53	23794741	2.227382933
	"35-44 years"	"35-44"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2018"	"2018"	1578	23386184	67.475736957
	"35-44 years"	"35-44"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2019"	"2019"	1530	23562435	64.933866131
	"35-44 years"	"35-44"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2020"	"2020"	1720	23794741	72.284880092
	"35-44 years"	"35-44"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"2021 (provisional)"	"2021"	1773	23794741	74.512263025
	"35-44 years"	"35-44"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2018"	"2018"	830	23386184	35.491040351
	"35-44 years"	"35-44"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2019"	"2019"	845	23562435	35.862167896
	"35-44 years"	"35-44"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2020"	"2020"	907	23794741	38.117666421
	"35-44 years"	"35-44"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"2021 (provisional)"	"2021"	972	23794741	40.849362470
	"35-44 years"	"35-44"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2018"	"2018"	748	23386184	31.984696606
	"35-44 years"	"35-44"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2019"	"2019"	685	23562435	29.071698235
	"35-44 years"	"35-44"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2020"	"2020"	813	23794741	34.167213671
	"35-44 years"	"35-44"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"2021 (provisional)"	"2021"	801	23794741	33.662900554
	"35-44 years"	"35-44"	"Other heart diseases (I26-I51)"	"GR113-064"	"2018"	"2018"	2201	23386184	94.115397364
	"35-44 years"	"35-44"	"Other heart diseases (I26-I51)"	"GR113-064"	"2019"	"2019"	2127	23562435	90.270806052
	"35-44 years"	"35-44"	"Other heart diseases (I26-I51)"	"GR113-064"	"2020"	"2020"	2501	23794741	105.107258785
	"35-44 years"	"35-44"	"Other heart diseases (I26-I51)"	"GR113-064"	"2021 (provisional)"	"2021"	2720	23794741	114.310973168
	"35-44 years"	"35-44"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2018"	"2018"	115	23386184	4.917433302
	"35-44 years"	"35-44"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2019"	"2019"	106	23562435	4.498686150
	"35-44 years"	"35-44"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2020"	"2020"	118	23794741	4.959078983
	"35-44 years"	"35-44"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"2021 (provisional)"	"2021"	139	23794741	5.841626938
	"35-44 years"	"35-44"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2018"	"2018"	20	23386184	0.855205792
	"35-44 years"	"35-44"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2019"	"2019"	28	23562435	1.188332191
	"35-44 years"	"35-44"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2020"	"2020"	39	23794741	1.639017630
	"35-44 years"	"35-44"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	"2021 (provisional)"	"2021"	35	23794741	1.470913258
	"35-44 years"	"35-44"	"Heart failure (I50)"	"GR113-067"	"2018"	"2018"	187	23386184	7.996174151
	"35-44 years"	"35-44"	"Heart failure (I50)"	"GR113-067"	"2019"	"2019"	218	23562435	9.252014913
	"35-44 years"	"35-44"	"Heart failure (I50)"	"GR113-067"	"2020"	"2020"	277	23794741	11.641227782
	"35-44 years"	"35-44"	"Heart failure (I50)"	"GR113-067"	"2021 (provisional)"	"2021"	329	23794741	13.826584622
	"35-44 years"	"35-44"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2018"	"2018"	1879	23386184	80.346584120
	"35-44 years"	"35-44"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2019"	"2019"	1775	23562435	75.331772798
	"35-44 years"	"35-44"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2020"	"2020"	2067	23794741	86.867934389
	"35-44 years"	"35-44"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"2021 (provisional)"	"2021"	2217	23794741	93.171848351
	"35-44 years"	"35-44"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2018"	"2018"	169	23386184	7.226488939
	"35-44 years"	"35-44"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2019"	"2019"	165	23562435	7.002671838
	"35-44 years"	"35-44"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2020"	"2020"	229	23794741	9.623975315
	"35-44 years"	"35-44"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"2021 (provisional)"	"2021"	252	23794741	10.590575455
	"35-44 years"	"35-44"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2018"	"2018"	775	23386184	33.139224424
	"35-44 years"	"35-44"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2019"	"2019"	798	23562435	33.867467433
	"35-44 years"	"35-44"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2020"	"2020"	876	23794741	36.814857535
	"35-44 years"	"35-44"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"2021 (provisional)"	"2021"	941	23794741	39.546553585
	"35-44 years"	"35-44"	"#Atherosclerosis (I70)"	"GR113-071"	"2018"	"2018"	11	23386184	Unreliable
	"35-44 years"	"35-44"	"#Atherosclerosis (I70)"	"GR113-071"	"2019"	"2019"	Suppressed	23562435	Suppressed
	"35-44 years"	"35-44"	"#Atherosclerosis (I70)"	"GR113-071"	"2020"	"2020"	13	23794741	Unreliable
	"35-44 years"	"35-44"	"#Atherosclerosis (I70)"	"GR113-071"	"2021 (provisional)"	"2021"	Suppressed	23794741	Suppressed
	"35-44 years"	"35-44"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2018"	"2018"	244	23386184	10.433510657
	"35-44 years"	"35-44"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2019"	"2019"	261	23562435	11.076953634
	"35-44 years"	"35-44"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2020"	"2020"	274	23794741	11.515149503
	"35-44 years"	"35-44"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	"2021 (provisional)"	"2021"	304	23794741	12.775932295
	"35-44 years"	"35-44"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2018"	"2018"	176	23386184	7.525810966
	"35-44 years"	"35-44"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2019"	"2019"	185	23562435	7.851480545
	"35-44 years"	"35-44"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2020"	"2020"	198	23794741	8.321166429
	"35-44 years"	"35-44"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	"2021 (provisional)"	"2021"	220	23794741	9.245740477
	"35-44 years"	"35-44"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2018"	"2018"	68	23386184	2.907699691
	"35-44 years"	"35-44"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2019"	"2019"	76	23562435	3.225473089
	"35-44 years"	"35-44"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2020"	"2020"	76	23794741	3.193983074
	"35-44 years"	"35-44"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	"2021 (provisional)"	"2021"	84	23794741	3.530191818
	"35-44 years"	"35-44"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2018"	"2018"	194	23386184	8.295496178
	"35-44 years"	"35-44"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2019"	"2019"	192	23562435	8.148563593
	"35-44 years"	"35-44"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2020"	"2020"	223	23794741	9.371818756
	"35-44 years"	"35-44"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	"2021 (provisional)"	"2021"	236	23794741	9.918157966
	"35-44 years"	"35-44"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2018"	"2018"	557	23386184	23.817481296
	"35-44 years"	"35-44"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2019"	"2019"	538	23562435	22.832954234
	"35-44 years"	"35-44"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2020"	"2020"	600	23794741	25.215655846
	"35-44 years"	"35-44"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	"2021 (provisional)"	"2021"	427	23794741	17.945141744
	"35-44 years"	"35-44"	"Influenza (J09-J11)"	"GR113-077"	"2018"	"2018"	159	23386184	6.798886043
	"35-44 years"	"35-44"	"Influenza (J09-J11)"	"GR113-077"	"2019"	"2019"	144	23562435	6.111422695
	"35-44 years"	"35-44"	"Influenza (J09-J11)"	"GR113-077"	"2020"	"2020"	140	23794741	5.883653031
	"35-44 years"	"35-44"	"Influenza (J09-J11)"	"GR113-077"	"2021 (provisional)"	"2021"	10	23794741	Unreliable
	"35-44 years"	"35-44"	"Pneumonia (J12-J18)"	"GR113-078"	"2018"	"2018"	398	23386184	17.018595253
	"35-44 years"	"35-44"	"Pneumonia (J12-J18)"	"GR113-078"	"2019"	"2019"	394	23562435	16.721531539
	"35-44 years"	"35-44"	"Pneumonia (J12-J18)"	"GR113-078"	"2020"	"2020"	460	23794741	19.332002815
	"35-44 years"	"35-44"	"Pneumonia (J12-J18)"	"GR113-078"	"2021 (provisional)"	"2021"	417	23794741	17.524880813
	"35-44 years"	"35-44"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"2018"	"2018"	Suppressed	23386184	Suppressed
	"35-44 years"	"35-44"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"2019"	"2019"	Suppressed	23562435	Suppressed
	"35-44 years"	"35-44"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"2020"	"2020"	Suppressed	23794741	Suppressed
	"35-44 years"	"35-44"	"Other acute lower respiratory infections (J20-J22,U04)"	"GR113-079"	"2021 (provisional)"	"2021"	Suppressed	23794741	Suppressed
	"35-44 years"	"35-44"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"2018"	"2018"	Suppressed	23386184	Suppressed
	"35-44 years"	"35-44"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"2019"	"2019"	Suppressed	23562435	Suppressed
	"35-44 years"	"35-44"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"2020"	"2020"	Suppressed	23794741	Suppressed
	"35-44 years"	"35-44"	"#Acute bronchitis and bronchiolitis (J20-J21)"	"GR113-080"	"2021 (provisional)"	"2021"	Suppressed	23794741	Suppressed
	"35-44 years"	"35-44"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"2018"	"2018"	Suppressed	23386184	Suppressed
	"35-44 years"	"35-44"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"2019"	"2019"	Suppressed	23562435	Suppressed
	"35-44 years"	"35-44"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"2020"	"2020"	Suppressed	23794741	Suppressed
	"35-44 years"	"35-44"	"Other and unspecified acute lower respiratory infections (J22,U04)"	"GR113-081"	"2021 (provisional)"	"2021"	Suppressed	23794741	Suppressed
	"35-44 years"	"35-44"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"2018"	"2018"	394	23386184	16.847554094
	"35-44 years"	"35-44"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"2019"	"2019"	390	23562435	16.551769798
	"35-44 years"	"35-44"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"2020"	"2020"	443	23794741	18.617559233
	"35-44 years"	"35-44"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	"2021 (provisional)"	"2021"	411	23794741	17.272724255
	"35-44 years"	"35-44"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"2018"	"2018"	10	23386184	Unreliable
	"35-44 years"	"35-44"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"2019"	"2019"	Suppressed	23562435	Suppressed
	"35-44 years"	"35-44"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"2020"	"2020"	Suppressed	23794741	Suppressed
	"35-44 years"	"35-44"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	"2021 (provisional)"	"2021"	Suppressed	23794741	Suppressed
	"35-44 years"	"35-44"	"Emphysema (J43)"	"GR113-084"	"2018"	"2018"	19	23386184	Unreliable
	"35-44 years"	"35-44"	"Emphysema (J43)"	"GR113-084"	"2019"	"2019"	17	23562435	Unreliable
	"35-44 years"	"35-44"	"Emphysema (J43)"	"GR113-084"	"2020"	"2020"	13	23794741	Unreliable
	"35-44 years"	"35-44"	"Emphysema (J43)"	"GR113-084"	"2021 (provisional)"	"2021"	18	23794741	Unreliable
